Episode,BotName,BotId,SharedQTable,LearningEnabled,TotalReward,CheckpointsReached,BestCheckpointIndex,TargetCheckpointIndex,CoinsCollected,BombsHit,Duration,Epsilon,EndReason,LearnedStateCount,QTableFile,NewBest,TimeSinceCheckpointProgress,LastAction,LastState
484,Bot 01,B01,True,True,311.250,9,8,9,4,4,108.373,0.250,Stuck,2073,q_table_v6.json,False,45.058,Coast,cp:9|dist:close|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Racing
485,Bot 07,B07,True,True,536.530,15,14,0,2,0,121.403,0.250,RaceComplete,2073,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
486,Bot 05,B05,True,True,168.669,5,4,5,4,0,92.029,0.250,Stuck,2073,q_table_v6.json,False,45.063,AccelerateForward,cp:5|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
487,Bot 03,B03,True,True,542.420,15,14,0,1,0,67.488,0.250,RaceComplete,2073,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
488,Bot 02,B02,True,True,173.771,5,4,5,2,0,79.494,0.250,Stuck,2073,q_table_v6.json,False,45.057,Coast,cp:5|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
489,Bot 09,B09,True,True,534.398,15,14,0,1,0,142.232,0.250,RaceComplete,2073,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
490,Bot 10,B10,True,True,545.945,15,14,0,0,0,92.943,0.250,RaceComplete,2077,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
491,Bot 04,B04,True,True,544.691,15,14,0,4,0,82.486,0.250,RaceComplete,2077,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
492,Bot 01,B01,True,True,172.127,5,4,5,0,0,68.132,0.250,Stuck,2077,q_table_v6.json,False,45.061,Coast,cp:5|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
493,Bot 08,B08,True,True,212.664,6,5,6,5,1,101.981,0.250,Stuck,2084,q_table_v6.json,False,45.058,AccelerateForward,cp:6|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Collect
494,Bot 02,B02,True,True,95.792,3,2,3,0,0,57.257,0.250,Stuck,2084,q_table_v6.json,False,45.061,AccelerateForward,cp:3|dist:medium|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
495,Bot 06,B06,True,True,413.468,12,11,12,3,1,153.103,0.250,Stuck,2084,q_table_v6.json,False,45.059,TurnLeftAndAccelerate,cp:12|dist:far|angle:right|speed:slow|progress:danger|bomb:False|fsm:Recover
496,Bot 05,B05,True,True,246.816,7,6,7,0,0,91.783,0.250,Stuck,2084,q_table_v6.json,False,45.065,AccelerateForward,cp:7|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
497,Bot 07,B07,True,True,537.247,15,14,0,4,1,93.521,0.250,RaceComplete,2084,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
498,Bot 03,B03,True,True,545.272,15,14,0,1,0,90.039,0.250,RaceComplete,2088,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
499,Bot 10,B10,True,True,60.512,2,1,2,0,0,50.572,0.250,Stuck,2088,q_table_v6.json,False,45.098,Coast,cp:2|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Collect
500,Bot 02,B02,True,True,97.613,3,2,3,0,0,59.997,0.250,Stuck,2098,q_table_v6.json,False,45.058,TurnRightAndAccelerate,cp:3|dist:medium|angle:hardRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
501,Bot 08,B08,True,True,212.914,6,5,6,3,0,67.828,0.250,Stuck,2098,q_table_v6.json,False,45.087,TurnLeftAndAccelerate,cp:6|dist:medium|angle:hardLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
502,Bot 05,B05,True,True,166.939,5,4,5,0,0,67.376,0.250,Stuck,2098,q_table_v6.json,False,45.060,AccelerateForward,cp:5|dist:medium|angle:hardRight|speed:slow|progress:danger|bomb:False|fsm:Recover
503,Bot 06,B06,True,True,209.429,6,5,6,2,1,76.177,0.250,Stuck,2098,q_table_v6.json,False,45.061,TurnRightAndAccelerate,cp:6|dist:medium|angle:hardLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
504,Bot 07,B07,True,True,246.374,7,6,7,2,0,80.326,0.250,Stuck,2098,q_table_v6.json,False,45.059,Brake,cp:7|dist:medium|angle:left|speed:slow|progress:danger|bomb:False|fsm:Recover
505,Bot 01,B01,True,True,279.176,8,7,8,3,0,114.842,0.250,Stuck,2098,q_table_v6.json,False,45.058,TurnLeftAndAccelerate,cp:8|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Recover
506,Bot 03,B03,True,True,544.330,15,14,0,1,0,77.173,0.250,RaceComplete,2098,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:fast|progress:fresh|bomb:False|fsm:Recover
507,Bot 09,B09,True,True,532.144,15,14,0,2,3,147.207,0.250,RaceComplete,2098,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
508,Bot 04,B04,True,True,537.011,15,14,0,4,0,137.834,0.250,RaceComplete,2098,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
509,Bot 06,B06,True,True,97.168,3,2,3,0,0,59.081,0.250,Stuck,2103,q_table_v6.json,False,45.060,Brake,cp:3|dist:close|angle:left|speed:cruise|progress:danger|bomb:False|fsm:Racing
510,Bot 02,B02,True,True,545.047,15,14,0,2,0,87.793,0.250,RaceComplete,2106,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
511,Bot 05,B05,True,True,243.008,7,6,7,4,0,79.577,0.250,Stuck,2107,q_table_v6.json,False,45.057,TurnLeftAndAccelerate,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
512,Bot 10,B10,True,True,426.371,12,11,12,0,0,132.817,0.250,Stuck,2107,q_table_v6.json,False,45.059,Coast,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
513,Bot 08,B08,True,True,390.034,11,10,11,3,0,116.975,0.250,Stuck,2108,q_table_v6.json,False,45.061,Coast,cp:11|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
514,Bot 07,B07,True,True,544.887,15,14,0,0,0,101.158,0.250,RaceComplete,2113,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
515,Bot 04,B04,True,True,543.114,15,14,0,0,0,89.702,0.250,RaceComplete,2113,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
516,Bot 01,B01,True,True,546.940,15,14,0,5,0,111.035,0.250,RaceComplete,2113,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
517,Bot 09,B09,True,True,536.003,15,14,0,4,1,105.721,0.250,RaceComplete,2114,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
518,Bot 06,B06,True,True,169.958,5,4,5,0,0,74.270,0.250,Stuck,2115,q_table_v6.json,False,45.057,RecoveryTurn,cp:5|dist:far|angle:left|speed:slow|progress:danger|bomb:False|fsm:Recover
519,Bot 02,B02,True,True,171.245,5,4,5,5,1,72.447,0.250,Stuck,2115,q_table_v6.json,False,45.059,TurnLeftAndAccelerate,cp:5|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
520,Bot 03,B03,True,True,526.544,15,14,0,2,8,135.674,0.250,RaceComplete,2117,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
521,Bot 05,B05,True,True,545.279,15,14,0,1,0,87.963,0.250,RaceComplete,2117,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
522,Bot 10,B10,True,True,416.787,12,11,12,4,2,115.263,0.250,Stuck,2119,q_table_v6.json,False,45.059,HardRight,cp:12|dist:far|angle:left|speed:slow|progress:danger|bomb:False|fsm:Recover
523,Bot 04,B04,True,True,538.324,15,14,0,2,1,84.894,0.250,RaceComplete,2122,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
524,Bot 08,B08,True,True,543.440,15,14,0,6,0,113.936,0.250,RaceComplete,2122,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
525,Bot 03,B03,True,True,98.857,3,2,3,0,0,61.737,0.250,Stuck,2123,q_table_v6.json,False,45.056,Brake,cp:3|dist:medium|angle:forward|speed:slow|progress:danger|bomb:True|fsm:Collect
526,Bot 06,B06,True,True,247.725,7,6,7,3,0,83.566,0.250,Stuck,2123,q_table_v6.json,False,45.059,AccelerateForward,cp:7|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
527,Bot 07,B07,True,True,548.929,15,14,0,5,1,115.424,0.250,RaceComplete,2124,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
528,Bot 09,B09,True,True,541.550,15,14,0,1,0,92.859,0.250,RaceComplete,2124,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
529,Bot 01,B01,True,True,428.763,12,11,12,2,0,116.426,0.250,Stuck,2126,q_table_v6.json,False,45.064,AccelerateForward,cp:12|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
530,Bot 03,B03,True,True,96.704,3,2,3,0,0,55.354,0.250,Stuck,2130,q_table_v6.json,False,45.059,TurnLeftAndAccelerate,cp:3|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
531,Bot 02,B02,True,True,415.300,12,11,12,1,0,132.520,0.250,Stuck,2130,q_table_v6.json,False,45.060,Coast,cp:12|dist:medium|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
532,Bot 05,B05,True,True,419.507,12,11,12,0,0,114.438,0.250,Stuck,2130,q_table_v6.json,False,45.067,AccelerateForward,cp:12|dist:medium|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
533,Bot 06,B06,True,True,101.283,3,2,3,4,0,63.227,0.250,Stuck,2131,q_table_v6.json,False,45.056,AccelerateForward,cp:3|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Collect
534,Bot 04,B04,True,True,245.299,7,6,7,5,0,76.758,0.250,Stuck,2131,q_table_v6.json,False,45.059,TurnLeftAndAccelerate,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
535,Bot 09,B09,True,True,96.508,3,2,3,0,0,59.914,0.250,Stuck,2131,q_table_v6.json,False,45.063,RecoveryTurn,cp:3|dist:far|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
536,Bot 10,B10,True,True,539.042,15,14,0,1,0,99.161,0.250,RaceComplete,2131,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
537,Bot 07,B07,True,True,242.255,7,6,7,0,1,80.165,0.250,Stuck,2131,q_table_v6.json,False,45.061,Brake,cp:7|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
538,Bot 08,B08,True,True,542.093,15,14,0,2,1,93.852,0.250,RaceComplete,2131,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
539,Bot 01,B01,True,True,543.083,15,14,0,4,0,78.246,0.250,RaceComplete,2131,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
540,Bot 04,B04,True,True,94.951,3,2,3,0,0,56.842,0.250,Stuck,2131,q_table_v6.json,False,45.061,HardRight,cp:3|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Recover
541,Bot 06,B06,True,True,97.664,3,2,3,0,0,58.422,0.250,Stuck,2131,q_table_v6.json,False,45.061,TurnRightAndAccelerate,cp:3|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
542,Bot 03,B03,True,True,243.297,7,6,7,1,0,78.832,0.250,Stuck,2132,q_table_v6.json,False,45.059,TurnLeftAndAccelerate,cp:7|dist:close|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Racing
543,Bot 05,B05,True,True,541.271,15,14,0,3,0,77.669,0.250,RaceComplete,2132,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
544,Bot 02,B02,True,True,545.265,15,14,0,1,0,83.234,0.250,RaceComplete,2132,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
545,Bot 09,B09,True,True,222.175,6,5,6,3,0,71.332,0.250,Stuck,2132,q_table_v6.json,False,45.110,HardLeft,cp:6|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Collect
546,Bot 08,B08,True,True,94.359,3,2,3,4,1,61.739,0.250,Stuck,2132,q_table_v6.json,False,45.060,Brake,cp:3|dist:close|angle:hardLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
547,Bot 10,B10,True,True,542.611,15,14,0,1,0,87.304,0.250,RaceComplete,2132,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
548,Bot 01,B01,True,True,173.475,5,4,5,0,0,65.976,0.250,Stuck,2135,q_table_v6.json,False,45.060,TurnRightAndAccelerate,cp:5|dist:close|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Racing
549,Bot 03,B03,True,True,139.433,4,3,4,1,0,60.908,0.250,Stuck,2143,q_table_v6.json,False,45.060,TurnRightAndAccelerate,cp:4|dist:medium|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
550,Bot 07,B07,True,True,541.550,15,14,0,5,1,109.286,0.250,RaceComplete,2143,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
551,Bot 06,B06,True,True,244.671,7,6,7,4,0,73.523,0.250,Stuck,2143,q_table_v6.json,False,45.036,Coast,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
552,Bot 09,B09,True,True,98.116,3,2,3,0,0,60.525,0.250,Stuck,2144,q_table_v6.json,False,45.058,TurnRightAndAccelerate,cp:3|dist:medium|angle:left|speed:cruise|progress:danger|bomb:False|fsm:Racing
553,Bot 04,B04,True,True,246.984,7,6,7,0,0,85.555,0.250,Stuck,2145,q_table_v6.json,False,45.062,TurnLeftAndAccelerate,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
554,Bot 05,B05,True,True,247.893,7,6,7,2,0,83.391,0.250,Stuck,2147,q_table_v6.json,False,45.058,Coast,cp:7|dist:close|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Racing
555,Bot 10,B10,True,True,224.155,6,5,6,2,0,69.286,0.250,Stuck,2148,q_table_v6.json,False,45.061,Coast,cp:6|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Collect
556,Bot 02,B02,True,True,386.970,11,10,11,4,0,98.416,0.250,Stuck,2148,q_table_v6.json,False,45.058,HardLeft,cp:11|dist:medium|angle:hardRight|speed:slow|progress:danger|bomb:False|fsm:Recover
557,Bot 08,B08,True,True,171.206,5,4,5,5,0,96.920,0.250,Stuck,2149,q_table_v6.json,False,45.057,RecoveryTurn,cp:5|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
558,Bot 03,B03,True,True,96.577,3,2,3,0,0,58.335,0.250,Stuck,2149,q_table_v6.json,False,45.059,Coast,cp:3|dist:far|angle:left|speed:cruise|progress:danger|bomb:False|fsm:Recover
559,Bot 07,B07,True,True,242.491,7,6,7,0,0,76.591,0.250,Stuck,2149,q_table_v6.json,False,45.058,Coast,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
560,Bot 05,B05,True,True,99.350,3,2,3,0,0,59.001,0.250,Stuck,2149,q_table_v6.json,False,45.060,TurnLeftAndAccelerate,cp:3|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
561,Bot 01,B01,True,True,384.611,11,10,11,3,0,140.487,0.250,Stuck,2153,q_table_v6.json,False,45.059,HardRight,cp:11|dist:medium|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
562,Bot 06,B06,True,True,537.874,15,14,0,3,0,113.272,0.250,RaceComplete,2153,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
563,Bot 09,B09,True,True,389.773,11,10,11,2,1,113.214,0.250,Stuck,2153,q_table_v6.json,False,45.004,Brake,cp:11|dist:far|angle:right|speed:slow|progress:danger|bomb:False|fsm:Recover
564,Bot 10,B10,True,True,542.190,15,14,0,1,0,93.519,0.250,RaceComplete,2153,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
565,Bot 04,B04,True,True,236.729,7,6,7,5,1,117.085,0.250,Stuck,2153,q_table_v6.json,False,45.059,AccelerateForward,cp:7|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
566,Bot 08,B08,True,True,244.249,7,6,7,2,0,79.166,0.250,Stuck,2153,q_table_v6.json,False,45.057,TurnLeftAndAccelerate,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
567,Bot 03,B03,True,True,243.758,7,6,7,2,0,77.255,0.250,Stuck,2153,q_table_v6.json,False,45.057,HardRight,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
568,Bot 02,B02,True,True,424.040,12,11,12,2,1,119.116,0.250,Stuck,2155,q_table_v6.json,False,45.013,TurnLeftAndAccelerate,cp:12|dist:far|angle:hardRight|speed:slow|progress:danger|bomb:False|fsm:Recover
569,Bot 05,B05,True,True,389.766,11,10,11,0,0,105.055,0.250,Stuck,2165,q_table_v6.json,False,45.057,AccelerateForward,cp:11|dist:medium|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
570,Bot 03,B03,True,True,108.431,3,2,3,0,0,58.502,0.250,Stuck,2166,q_table_v6.json,False,45.056,HardRight,cp:3|dist:medium|angle:left|speed:slow|progress:danger|bomb:False|fsm:Recover
571,Bot 07,B07,True,True,533.903,15,14,0,2,2,131.280,0.250,RaceComplete,2166,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
572,Bot 01,B01,True,True,425.669,12,11,12,3,0,109.040,0.250,Stuck,2166,q_table_v6.json,False,45.061,TurnRightAndAccelerate,cp:12|dist:far|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
573,Bot 09,B09,True,True,388.360,11,10,11,4,1,110.755,0.250,Stuck,2169,q_table_v6.json,False,45.062,Brake,cp:11|dist:medium|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
574,Bot 02,B02,True,True,170.250,5,4,5,0,0,70.663,0.250,Stuck,2171,q_table_v6.json,False,45.059,HardRight,cp:5|dist:medium|angle:hardRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
575,Bot 10,B10,True,True,242.921,7,6,7,4,0,106.220,0.250,Stuck,2171,q_table_v6.json,False,45.062,HardRight,cp:7|dist:close|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Racing
576,Bot 04,B04,True,True,534.639,15,14,0,2,0,123.563,0.250,RaceComplete,2183,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:fast|progress:fresh|bomb:False|fsm:Recover
577,Bot 08,B08,True,True,424.143,12,11,12,1,1,122.070,0.250,Stuck,2184,q_table_v6.json,False,45.063,AccelerateForward,cp:12|dist:medium|angle:right|speed:cruise|progress:danger|bomb:False|fsm:Recover
578,Bot 06,B06,True,True,392.131,11,10,11,6,0,149.782,0.250,Stuck,2195,q_table_v6.json,False,45.061,HardRight,cp:11|dist:far|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
579,Bot 01,B01,True,True,85.085,2,1,2,0,0,52.028,0.250,Stuck,2200,q_table_v6.json,False,45.060,TurnRightAndAccelerate,cp:2|dist:close|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
580,Bot 05,B05,True,True,541.529,15,14,0,1,0,85.774,0.250,RaceComplete,2204,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
581,Bot 10,B10,True,True,66.449,2,1,2,0,0,51.118,0.250,Stuck,2221,q_table_v6.json,False,45.060,RecoveryTurn,cp:2|dist:medium|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
582,Bot 03,B03,True,True,284.922,8,7,8,3,0,91.447,0.250,Stuck,2221,q_table_v6.json,False,45.057,TurnLeftAndAccelerate,cp:8|dist:medium|angle:left|speed:slow|progress:danger|bomb:False|fsm:Recover
583,Bot 07,B07,True,True,538.337,15,14,0,3,0,86.240,0.250,RaceComplete,2230,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
584,Bot 08,B08,True,True,65.793,2,1,2,0,0,55.016,0.250,Stuck,2243,q_table_v6.json,False,45.059,TurnLeftAndAccelerate,cp:2|dist:medium|angle:hardLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
585,Bot 06,B06,True,True,47.583,1,0,1,0,0,49.042,0.250,Stuck,2251,q_table_v6.json,False,45.058,Coast,cp:1|dist:far|angle:behindLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
586,Bot 05,B05,True,True,63.265,2,1,2,0,0,52.143,0.250,Stuck,2252,q_table_v6.json,False,45.060,HardRight,cp:2|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Recover
587,Bot 09,B09,True,True,351.506,10,9,10,1,0,111.196,0.250,Stuck,2257,q_table_v6.json,False,45.052,HardLeft,cp:10|dist:medium|angle:hardLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
588,Bot 04,B04,True,True,238.291,7,6,7,2,1,90.282,0.250,Stuck,2257,q_table_v6.json,False,45.058,RecoveryTurn,cp:7|dist:close|angle:left|speed:slow|progress:danger|bomb:False|fsm:Racing
589,Bot 10,B10,True,True,241.504,7,6,7,4,0,80.158,0.250,Stuck,2257,q_table_v6.json,False,45.060,AccelerateForward,cp:7|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
590,Bot 02,B02,True,True,544.052,15,14,0,3,0,136.008,0.250,RaceComplete,2257,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
591,Bot 01,B01,True,True,541.361,15,14,0,4,1,101.155,0.250,RaceComplete,2257,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
592,Bot 07,B07,True,True,248.438,7,6,7,5,1,97.068,0.250,Stuck,2257,q_table_v6.json,False,45.061,Brake,cp:7|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
593,Bot 03,B03,True,True,320.089,9,8,9,5,0,108.541,0.250,Stuck,2257,q_table_v6.json,False,45.058,RecoveryTurn,cp:9|dist:medium|angle:hardRight|speed:slow|progress:danger|bomb:False|fsm:Recover
594,Bot 06,B06,True,True,542.952,15,14,0,0,0,86.383,0.250,RaceComplete,2257,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
595,Bot 05,B05,True,True,242.598,7,6,7,3,1,92.859,0.250,Stuck,2260,q_table_v6.json,False,45.063,TurnLeftAndAccelerate,cp:7|dist:medium|angle:hardRight|speed:slow|progress:danger|bomb:False|fsm:Recover
596,Bot 08,B08,True,True,240.558,7,6,7,0,0,116.005,0.250,Stuck,2261,q_table_v6.json,False,45.042,TurnRightAndAccelerate,cp:7|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
597,Bot 09,B09,True,True,173.521,5,4,5,0,0,96.425,0.250,Stuck,2262,q_table_v6.json,False,45.059,TurnRightAndAccelerate,cp:5|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Collect
598,Bot 04,B04,True,True,251.972,7,6,7,2,0,97.347,0.250,Stuck,2262,q_table_v6.json,False,45.067,TurnRightAndAccelerate,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
599,Bot 03,B03,True,True,64.257,2,1,2,1,0,51.119,0.250,Stuck,2263,q_table_v6.json,False,45.063,RecoveryTurn,cp:2|dist:medium|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
600,Bot 10,B10,True,True,248.441,7,6,7,0,0,81.738,0.250,Stuck,2263,q_table_v6.json,False,45.058,RecoveryTurn,cp:7|dist:close|angle:hardLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
601,Bot 01,B01,True,True,541.806,15,14,0,4,0,81.322,0.250,RaceComplete,2263,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
602,Bot 07,B07,True,True,246.074,7,6,7,3,0,81.489,0.250,Stuck,2265,q_table_v6.json,False,45.056,AccelerateForward,cp:7|dist:medium|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
603,Bot 02,B02,True,True,425.862,12,11,12,5,0,105.889,0.250,Stuck,2265,q_table_v6.json,False,45.057,Brake,cp:12|dist:far|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
604,Bot 06,B06,True,True,157.735,5,4,5,4,2,84.477,0.250,Stuck,2265,q_table_v6.json,False,45.056,Brake,cp:5|dist:medium|angle:hardRight|speed:slow|progress:danger|bomb:False|fsm:Recover
